Process Name	Seconds(ms)	CPU(%)	Memory(MB)
GeneticCars	64839000	1.260625	30.46
GeneticCars	64840000	0.7567433	30.46
GeneticCars	64841000	2.018137	30.46
GeneticCars	64842000	1.010582	30.46
GeneticCars	64843000	1.385921	30.46
GeneticCars	64844000	2.1442	30.46
GeneticCars	64845000	1.513472	30.46
GeneticCars	64846000	2.519537	30.46
GeneticCars	64847000	2.651722	30.46
GeneticCars	64848000	1.136434	30.46
GeneticCars	64849000	0	30.46
GeneticCars	64850000	0.7565688	30.46
GeneticCars	64851000	0.6306087	30.46
GeneticCars	64852000	0.3788954	30.46
GeneticCars	64853000	0.8831212	30.46
GeneticCars	64854000	1.515132	30.46
GeneticCars	64855000	0.5034513	30.46
GeneticCars	64856000	0.3778948	30.46
GeneticCars	64857000	0.3780841	30.46
GeneticCars	64858000	2.270565	30.46
GeneticCars	64859000	0.2520936	30.46
GeneticCars	64860000	2.900246	30.46
GeneticCars	64861000	1.246303	30.46
GeneticCars	64862000	1.3906	30.46
GeneticCars	64863000	1.134705	30.46
GeneticCars	64864000	2.394631	30.46
GeneticCars	64865000	1.389565	30.46
GeneticCars	64866000	2.647002	30.46
GeneticCars	64867000	1.131144	30.46
GeneticCars	64868000	2.526168	30.46
GeneticCars	64869000	1.765142	30.46
GeneticCars	64870000	0.6306694	30.46
GeneticCars	64871000	1.387547	30.46
GeneticCars	64872000	0.8832445	30.46
GeneticCars	64873000	2.399374	30.46
GeneticCars	64874000	2.397012	30.46
GeneticCars	64875000	1.260703	30.46
GeneticCars	64876000	2.773403	30.46
GeneticCars	64877000	0.631151	30.46
GeneticCars	64878000	0.8837412	30.46
GeneticCars	64879000	1.509408	30.46
GeneticCars	64880000	2.271907	30.46
GeneticCars	64881000	1.387357	30.46
GeneticCars	64882000	1.261343	30.46
GeneticCars	64883000	1.639992	30.46
GeneticCars	64884000	1.642231	30.46
GeneticCars	64885000	0.3782051	30.46
GeneticCars	64886000	2.777815	30.46
GeneticCars	64887000	0.6304685	30.46
GeneticCars	64888000	0.3786402	30.46
GeneticCars	64889000	1.766796	30.46
GeneticCars	64890000	0.7557531	30.46
GeneticCars	64891000	2.01325	30.46
GeneticCars	64892000	0.1258985	30.45
GeneticCars	64893000	2.896793	30.45
GeneticCars	64894000	1.767707	30.45
GeneticCars	64895000	1.638882	30.45
GeneticCars	64896000	1.010119	30.45
GeneticCars	64897000	0.6303439	30.45
GeneticCars	64898000	0.2523787	30.45
GeneticCars	64899000	1.513708	30.45
GeneticCars	64900000	0.5048023	30.45
GeneticCars	64901000	0.8826488	30.45
GeneticCars	64902000	3.029894	30.45
GeneticCars	64903000	0.5047645	30.45
GeneticCars	64904000	1.009166	30.45
GeneticCars	64905000	1.263162	30.45
GeneticCars	64906000	1.009171	30.45
GeneticCars	64907000	4.410366	30.45
GeneticCars	64908000	0.7571903	30.46
GeneticCars	64909000	0.3787944	30.46
GeneticCars	64910000	0.503909	30.46
GeneticCars	64911000	1.135943	30.46
GeneticCars	64912000	3.282154	30.46
GeneticCars	64913000	1.134986	30.49
GeneticCars	64914000	0.5055075	30.49
GeneticCars	64915000	1.133087	30.49
GeneticCars	64916000	1.26258	30.49
GeneticCars	64917000	0.8831791	30.49
GeneticCars	64918000	0.8833057	30.49
GeneticCars	64919000	2.641238	30.49
GeneticCars	64920000	0.8838403	30.49
GeneticCars	64921000	0.8822389	30.49
GeneticCars	64922000	0	30.49
GeneticCars	64923000	0.8832621	30.49
GeneticCars	64924000	0.7570989	30.49
GeneticCars	64925000	1.892252	30.49
GeneticCars	64926000	0.6308407	30.49
GeneticCars	64927000	0.5042801	30.49
GeneticCars	64928000	0	30.49
GeneticCars	64929000	0.6307606	30.49
GeneticCars	64930000	1.135789	30.49
GeneticCars	64931000	1.512547	30.49
GeneticCars	64932000	1.006582	30.49
GeneticCars	64933000	1.890085	30.49
GeneticCars	64934000	1.386497	30.49
GeneticCars	64935000	0.5050401	30.49
GeneticCars	64936000	2.021128	30.49
GeneticCars	64937000	0.6308311	30.49
GeneticCars	64938000	1.262858	30.49
GeneticCars	64939000	2.146871	30.49
GeneticCars	64940000	0.884082	30.49
GeneticCars	64941000	2.020231	30.49
GeneticCars	64942000	1.765009	30.49
GeneticCars	64943000	0.7571292	30.49
GeneticCars	64944000	4.030048	30.49
GeneticCars	64945000	0.6294922	30.49
GeneticCars	64946000	2.776245	30.49
GeneticCars	64947000	0.5045698	30.49
GeneticCars	64948000	0.6303529	30.49
GeneticCars	64949000	1.386092	30.49
GeneticCars	64950000	1.386809	30.49
GeneticCars	64951000	1.51371	30.49
GeneticCars	64952000	0.8843002	30.49
GeneticCars	64953000	0.630579	30.49
GeneticCars	64954000	1.892584	30.49
GeneticCars	64955000	2.143418	30.49
GeneticCars	64956000	0.8824921	30.49
GeneticCars	64957000	1.133475	30.49
GeneticCars	64958000	1.262649	30.49
GeneticCars	64959000	2.649433	30.49
GeneticCars	64960000	2.271468	30.49
GeneticCars	64961000	1.38671	30.49
GeneticCars	64962000	1.136384	30.49
GeneticCars	64963000	1.007325	30.49
GeneticCars	64964000	2.145357	30.49
GeneticCars	64965000	2.399868	30.49
GeneticCars	64966000	0.3786087	30.49
GeneticCars	64967000	1.26265	30.49
GeneticCars	64968000	2.146717	30.49
GeneticCars	64969000	1.51374	30.49
GeneticCars	64970000	1.892001	30.49
GeneticCars	64971000	0.5041993	30.49
GeneticCars	64972000	3.028745	30.49
GeneticCars	64973000	0.7556989	30.49
GeneticCars	64974000	3.27652	30.49
GeneticCars	64975000	0.5047589	30.49
GeneticCars	64976000	0.7571604	30.49
GeneticCars	64977000	2.268217	30.49
GeneticCars	64978000	0.3787644	30.49
GeneticCars	64979000	0.7569703	30.49
GeneticCars	64980000	2.020177	30.49
GeneticCars	64981000	2.016088	30.49
GeneticCars	64982000	2.140772	30.49
GeneticCars	64983000	1.133609	30.49
GeneticCars	64984000	0.8821359	30.49
GeneticCars	64985000	2.266427	30.49
GeneticCars	64986000	1.768514	30.49
GeneticCars	64987000	2.523568	30.49
GeneticCars	64988000	0.6313185	30.49
GeneticCars	64989000	1.135855	30.49
GeneticCars	64990000	0.5052944	30.49
GeneticCars	64991000	1.636681	30.49
GeneticCars	64992000	0.6309647	30.49
GeneticCars	64993000	1.008823	30.49
GeneticCars	64994000	0.7557955	30.49
GeneticCars	64995000	1.256555	30.49
GeneticCars	64996000	3.398902	30.49
GeneticCars	64997000	0.8827668	30.49
GeneticCars	64998000	1.642162	30.49
GeneticCars	64999000	1.260514	30.49
GeneticCars	65000000	0.5050591	30.49
GeneticCars	65001000	0.2526288	30.49
GeneticCars	65002000	0.2525285	30.49
GeneticCars	65003000	1.009415	30.49
GeneticCars	65004000	1.26302	30.49
GeneticCars	65005000	3.659607	30.49
GeneticCars	65006000	0.7575888	30.49
GeneticCars	65007000	1.6351	30.49
GeneticCars	65008000	0.3785783	30.49
GeneticCars	65009000	1.76342	30.49
GeneticCars	65010000	0	30.49
GeneticCars	65011000	2.018688	30.49
GeneticCars	65012000	2.652591	30.49
GeneticCars	65013000	0.6307029	30.49
GeneticCars	65014000	1.637009	30.49
GeneticCars	65015000	1.009381	30.49
GeneticCars	65016000	0.630904	30.49
GeneticCars	65017000	1.00818	30.49
GeneticCars	65018000	0.5053478	30.49
GeneticCars	65019000	0.7555327	30.49
GeneticCars	65020000	0.5033568	30.49
GeneticCars	65021000	2.772557	30.49
GeneticCars	65022000	1.134184	30.49
GeneticCars	65023000	1.009262	30.49
GeneticCars	65024000	0.5047557	30.49
GeneticCars	65025000	0.7568538	30.49
GeneticCars	65026000	0.7571579	30.49
GeneticCars	65027000	0.7575201	30.49
GeneticCars	65028000	1.639263	30.49
GeneticCars	65029000	1.008595	30.49
GeneticCars	65030000	0.1261732	30.49
GeneticCars	65031000	0.7547002	30.49
GeneticCars	65032000	0.7563541	30.49
GeneticCars	65033000	1.132562	30.49
GeneticCars	65034000	1.134184	30.49
GeneticCars	65035000	1.261425	30.49
GeneticCars	65036000	0.7572194	30.49
GeneticCars	65037000	0.6307128	30.49
GeneticCars	65038000	0.6304047	30.49
GeneticCars	65039000	1.260478	30.49
GeneticCars	65040000	0.2522848	30.49
GeneticCars	65041000	0.6301324	30.49
GeneticCars	65042000	1.010604	30.49
GeneticCars	65043000	1.008163	30.49
GeneticCars	65044000	0.7534329	30.49
GeneticCars	65045000	0.7563985	30.49
GeneticCars	65046000	1.260711	30.49
GeneticCars	65047000	1.134184	30.49
GeneticCars	65048000	1.767705	30.49
GeneticCars	65049000	0.882729	30.49
GeneticCars	65050000	2.019593	30.49
GeneticCars	65051000	0.6312048	30.49
GeneticCars	65052000	2.146505	30.49
GeneticCars	65053000	2.018279	30.49
GeneticCars	65054000	2.397663	30.49
GeneticCars	65055000	2.0183	30.49
GeneticCars	65056000	2.144417	30.49
GeneticCars	65057000	0.6287752	30.49
GeneticCars	65058000	1.131992	30.49
GeneticCars	65059000	1.262648	30.49
GeneticCars	65060000	1.640125	30.49
GeneticCars	65061000	1.766421	30.49
GeneticCars	65062000	1.510046	30.49
GeneticCars	65063000	1.008163	30.49
GeneticCars	65064000	1.892978	30.49
GeneticCars	65065000	1.76337	30.49
GeneticCars	65066000	1.13436	30.49
GeneticCars	65067000	0.7558094	30.49
GeneticCars	65068000	2.901277	30.49
GeneticCars	65069000	1.38221	30.49
GeneticCars	65070000	1.893973	30.49
GeneticCars	65071000	0.7557178	30.49
GeneticCars	65072000	1.642463	30.49
GeneticCars	65073000	0	30.49
GeneticCars	65074000	0.6312253	30.49
GeneticCars	65075000	1.511162	30.49
GeneticCars	65076000	1.765531	30.49
GeneticCars	65077000	2.643862	30.49
GeneticCars	65078000	0.756855	30.49
GeneticCars	65079000	1.262178	30.49
GeneticCars	65080000	1.513711	30.49
GeneticCars	65081000	0.5033448	30.49
GeneticCars	65082000	1.010119	30.49
GeneticCars	65083000	1.136384	30.49
GeneticCars	65084000	1.009959	30.48
GeneticCars	65085000	2.774311	30.48
GeneticCars	65086000	0.3782396	30.48
GeneticCars	65087000	1.765829	30.48
GeneticCars	65088000	2.018808	30.48
GeneticCars	65089000	0.5038569	30.48
GeneticCars	65090000	0.5046241	30.48
GeneticCars	65091000	0.3780766	30.48
GeneticCars	65092000	1.009627	30.48
GeneticCars	65093000	2.136349	30.48
GeneticCars	65094000	1.386224	30.48
GeneticCars	65095000	0.629138	30.48
GeneticCars	65096000	0.7564836	30.48
GeneticCars	65097000	1.764905	30.48
GeneticCars	65098000	2.395108	30.48
GeneticCars	65099000	1.766317	30.48
GeneticCars	65100000	2.522851	30.48
GeneticCars	65101000	3.026715	30.48
GeneticCars	65102000	0.2526148	30.48
GeneticCars	65103000	1.514648	30.48
GeneticCars	65104000	1.767704	30.48
GeneticCars	65105000	0.8812892	30.48
GeneticCars	65106000	1.135388	30.48
GeneticCars	65107000	1.385731	30.48
GeneticCars	65108000	0.6312999	30.48
GeneticCars	65109000	0.7561198	30.48
GeneticCars	65110000	0.8829978	30.48
GeneticCars	65111000	1.135904	30.48
GeneticCars	65112000	1.136383	30.48
GeneticCars	65113000	2.395583	30.48
GeneticCars	65114000	0.5045696	30.48
GeneticCars	65115000	1.262649	30.48
GeneticCars	65116000	2.778904	30.48
GeneticCars	65117000	1.00914	30.48
GeneticCars	65118000	3.776953	30.48
GeneticCars	65119000	1.135282	30.48
GeneticCars	65120000	1.639854	30.48
GeneticCars	65121000	1.135282	30.48
GeneticCars	65122000	0	30.48
GeneticCars	65123000	0.8831103	30.48
GeneticCars	65124000	1.261408	30.48
GeneticCars	65125000	0.7562802	30.48
GeneticCars	65126000	1.008163	30.48
GeneticCars	65127000	1.764285	30.48
GeneticCars	65128000	1.010145	30.48
GeneticCars	65129000	1.386174	30.48
GeneticCars	65130000	1.641321	30.48
GeneticCars	65131000	1.63624	30.48
GeneticCars	65132000	1.135282	30.48
GeneticCars	65133000	1.006215	30.48
GeneticCars	65134000	1.010118	30.48
GeneticCars	65135000	2.142348	30.48
GeneticCars	65136000	1.134183	30.48
GeneticCars	65137000	1.008164	30.48
GeneticCars	65138000	1.387566	30.48
GeneticCars	65139000	0.8838534	30.48
GeneticCars	65140000	1.51665	30.48
GeneticCars	65141000	3.910418	30.48
GeneticCars	65142000	2.274974	30.48
GeneticCars	65143000	2.393985	30.48
GeneticCars	65144000	0.7568544	30.48
GeneticCars	65145000	0.883852	30.48
GeneticCars	65146000	1.515164	30.48
GeneticCars	65147000	1.895812	30.48
GeneticCars	65148000	2.525297	30.48
GeneticCars	65149000	1.38549	30.48
GeneticCars	65150000	1.769423	30.48
GeneticCars	65151000	1.765133	30.48
GeneticCars	65152000	2.525297	30.48
GeneticCars	65153000	0.6313244	30.48
GeneticCars	65154000	1.6368	30.48
GeneticCars	65155000	1.006924	30.48
GeneticCars	65156000	2.014272	30.48
GeneticCars	65157000	1.383777	30.48
GeneticCars	65158000	0.7549627	30.48
GeneticCars	65159000	2.142337	30.48
GeneticCars	65160000	1.765995	30.48
GeneticCars	65161000	1.638261	30.48
GeneticCars	65162000	2.270565	30.48
GeneticCars	65163000	1.514387	30.48
GeneticCars	65164000	1.636681	30.48
GeneticCars	65165000	1.76598	30.48
GeneticCars	65166000	0	30.48
GeneticCars	65167000	1.134181	30.48
GeneticCars	65168000	1.639851	30.48
GeneticCars	65169000	0.6301007	30.48
GeneticCars	65170000	1.132902	30.48
GeneticCars	65171000	0.8794207	30.48
GeneticCars	65172000	0.883853	30.48
GeneticCars	65173000	1.261424	30.48
GeneticCars	65174000	0.6307127	30.48
GeneticCars	65175000	1.514436	30.48
GeneticCars	65176000	1.134886	30.48
GeneticCars	65177000	0.880301	30.48
GeneticCars	65178000	0.7510337	30.48
GeneticCars	65179000	2.518907	30.48
GeneticCars	65180000	1.008218	30.48
GeneticCars	65181000	0.3766025	30.48
GeneticCars	65182000	0.8817113	30.48
GeneticCars	65183000	1.134183	30.48
GeneticCars	65184000	1.892464	30.48
GeneticCars	65185000	1.38497	30.48
GeneticCars	65186000	0.8821435	30.48
GeneticCars	65187000	2.76976	30.48
GeneticCars	65188000	1.642548	30.48
GeneticCars	65189000	0.7541921	30.48
GeneticCars	65190000	2.018281	30.48
GeneticCars	65191000	0.126141	30.48
GeneticCars	65192000	3.150505	30.48
GeneticCars	65193000	1.509321	30.48
GeneticCars	65194000	1.132532	30.48
GeneticCars	65195000	2.769982	30.48
GeneticCars	65196000	1.260203	30.48
GeneticCars	65197000	0.6307132	30.48
GeneticCars	65198000	0.8812601	30.48
GeneticCars	65199000	0.3777223	30.48
GeneticCars	65200000	3.154105	30.48
GeneticCars	65201000	1.889099	30.48
GeneticCars	65202000	0.2522849	30.48
GeneticCars	65203000	1.639851	30.48
GeneticCars	65204000	0.5035939	30.48
GeneticCars	65205000	1.886654	30.48
GeneticCars	65206000	1.759177	30.48
GeneticCars	65207000	0.3773307	30.48
GeneticCars	65208000	2.392072	30.48
GeneticCars	65209000	1.765995	30.48
GeneticCars	65210000	2.648992	30.48
GeneticCars	65211000	1.258986	30.48
GeneticCars	65212000	1.765994	30.48
GeneticCars	65213000	1.008162	30.48
GeneticCars	65214000	2.396709	30.48
GeneticCars	65215000	0.7561221	30.48
GeneticCars	65216000	0.8829977	30.48
GeneticCars	65217000	1.131992	30.48
GeneticCars	65218000	3.021564	30.48
GeneticCars	65219000	0.8821424	30.48
GeneticCars	65220000	0.5045702	30.48
GeneticCars	65221000	0.2520401	30.48
GeneticCars	65222000	1.512244	30.48
GeneticCars	65223000	1.510782	30.48
GeneticCars	65224000	1.509322	30.48
GeneticCars	65225000	0.2517971	30.48
GeneticCars	65226000	1.386195	30.48
GeneticCars	65227000	1.00914	30.48
GeneticCars	65228000	0.8821418	30.48
GeneticCars	65229000	0.1260205	30.48
GeneticCars	65230000	1.384195	30.48
GeneticCars	65231000	0.7568266	30.48
GeneticCars	65232000	3.27653	30.48
GeneticCars	65233000	0.8812315	30.48
GeneticCars	65234000	2.017619	30.48
GeneticCars	65235000	1.386496	30.48
GeneticCars	65236000	1.515389	30.48
GeneticCars	65237000	1.132181	30.48
GeneticCars	65238000	1.134604	30.48
GeneticCars	65239000	0.6305885	30.48
GeneticCars	65240000	2.146503	30.48
GeneticCars	65241000	2.394388	30.48
GeneticCars	65242000	1.635899	30.48
GeneticCars	65243000	1.511506	30.48
GeneticCars	65244000	0.8829973	30.48
GeneticCars	65245000	0.8812893	30.48
GeneticCars	65246000	2.895668	30.48
GeneticCars	65247000	1.007707	30.48
GeneticCars	65248000	2.140273	30.48
GeneticCars	65249000	0.3784257	30.48
GeneticCars	65250000	0.630675	30.48
GeneticCars	65251000	1.131992	30.48
GeneticCars	65252000	1.637455	30.48
GeneticCars	65253000	1.005244	30.48
GeneticCars	65254000	1.635098	30.48
GeneticCars	65255000	0.2520404	30.48
GeneticCars	65256000	1.515178	30.48
GeneticCars	65257000	0.2520393	30.48
GeneticCars	65258000	0.630881	30.48
GeneticCars	65259000	1.384631	30.48
GeneticCars	65260000	1.009277	30.48
GeneticCars	65261000	3.525848	30.48
GeneticCars	65262000	2.016378	30.48
GeneticCars	65263000	2.268313	30.48
GeneticCars	65264000	1.387564	30.48
GeneticCars	65265000	2.010216	30.48
GeneticCars	65266000	1.005237	30.48
GeneticCars	65267000	0.8836392	30.48
GeneticCars	65268000	2.140275	30.48
GeneticCars	65269000	1.767706	30.48
GeneticCars	65270000	1.764286	30.48
GeneticCars	65271000	2.017293	30.48
GeneticCars	65272000	1.387567	30.48
GeneticCars	65273000	1.260204	30.48
GeneticCars	65274000	3.025936	30.48
GeneticCars	65275000	2.648993	30.48
GeneticCars	65276000	1.260806	30.48
GeneticCars	65277000	1.007189	30.48
GeneticCars	65278000	2.38859	30.48
GeneticCars	65279000	0.6294919	30.48
GeneticCars	65280000	1.262028	30.48
GeneticCars	65281000	0.7561224	30.48
GeneticCars	65282000	0.3779119	30.48
GeneticCars	65283000	1.513711	30.48
GeneticCars	65284000	1.51371	30.48
GeneticCars	65285000	1.134074	30.48
GeneticCars	65286000	2.395926	30.48
GeneticCars	65287000	1.258318	30.48
GeneticCars	65288000	1.388273	30.48
GeneticCars	65289000	1.63668	30.48
GeneticCars	65290000	2.274975	30.48
GeneticCars	65291000	1.384198	30.48
GeneticCars	65292000	2.020233	30.48
GeneticCars	65293000	1.386224	30.48
GeneticCars	65294000	1.894092	30.48
GeneticCars	65295000	1.386223	30.48
GeneticCars	65296000	0.6313236	30.48
GeneticCars	65297000	0.6307126	30.48
GeneticCars	65298000	2.144422	30.48
GeneticCars	65299000	1.639048	30.48
GeneticCars	65300000	3.282888	30.48
GeneticCars	65301000	1.767929	30.48
GeneticCars	65302000	0.5050591	30.48
GeneticCars	65303000	2.144424	30.48
GeneticCars	65304000	3.910407	30.48
GeneticCars	65305000	1.006215	30.48
GeneticCars	65306000	3.024482	30.48
GeneticCars	65307000	1.764286	30.48
GeneticCars	65308000	0.5035928	30.48
GeneticCars	65309000	2.265324	30.48
GeneticCars	65310000	0.5045554	30.48
GeneticCars	65311000	3.021563	30.48
GeneticCars	65312000	2.272768	30.48
GeneticCars	65313000	3.017913	30.48
GeneticCars	65314000	1.890732	30.48
GeneticCars	65315000	1.132008	30.48
GeneticCars	65316000	1.507107	30.48
GeneticCars	65317000	2.012426	30.48
GeneticCars	65318000	1.384885	30.48
GeneticCars	65319000	2.904092	30.48
GeneticCars	65320000	0.7568548	30.48
GeneticCars	65321000	1.890362	30.48
GeneticCars	65322000	0.8823783	30.48
GeneticCars	65323000	2.267262	30.48
GeneticCars	65324000	1.262029	30.48
GeneticCars	65325000	1.385886	30.48
GeneticCars	65326000	1.51297	30.48
GeneticCars	65327000	0.8822604	30.48
GeneticCars	65328000	0.880438	30.48
GeneticCars	65329000	1.007588	30.48
GeneticCars	65330000	2.01828	30.48
GeneticCars	65331000	1.639747	30.48
GeneticCars	65332000	0.7570683	30.48
GeneticCars	65333000	1.636681	30.48
GeneticCars	65334000	1.765933	30.48
GeneticCars	65335000	1.638594	30.48
GeneticCars	65336000	1.511129	30.48
GeneticCars	65337000	0.7561223	30.48
GeneticCars	65338000	0.6298859	30.48
GeneticCars	65339000	0.8812887	30.48
GeneticCars	65340000	0.880439	30.48
GeneticCars	65341000	0.3769662	30.48
GeneticCars	65342000	0.6307127	30.48
GeneticCars	65343000	1.00914	30.48
GeneticCars	65344000	0.8821427	30.48
GeneticCars	65345000	3.279705	30.48
GeneticCars	65346000	1.893962	30.48
GeneticCars	65347000	1.134726	30.48
GeneticCars	65348000	2.646449	30.48
GeneticCars	65349000	2.772039	30.48
GeneticCars	65350000	0.3785267	30.48
GeneticCars	65351000	1.005875	30.48
GeneticCars	65352000	0.5031058	30.48
GeneticCars	65353000	2.395206	30.48
GeneticCars	65354000	1.3875	30.48
GeneticCars	65355000	0.8821602	30.48
GeneticCars	65356000	1.261425	30.48
GeneticCars	65357000	3.023883	30.48
GeneticCars	65358000	0.8806105	30.48
GeneticCars	65359000	0.3780922	30.48
GeneticCars	65360000	0.5045701	30.48
GeneticCars	65361000	1.888584	30.48
GeneticCars	65362000	1.76723	30.48
GeneticCars	65363000	0.5040817	30.48
GeneticCars	65364000	1.007648	30.48
GeneticCars	65365000	3.137803	30.48
GeneticCars	65366000	0.6302056	30.48
GeneticCars	65367000	1.504961	30.48
GeneticCars	65368000	0.5026219	30.48
GeneticCars	65369000	1.257768	30.48
GeneticCars	65370000	2.648992	30.48
GeneticCars	65371000	2.262931	30.48
GeneticCars	65372000	1.384981	30.48
GeneticCars	65373000	2.013722	30.48
GeneticCars	65374000	1.261425	30.48
GeneticCars	65375000	1.132494	30.46
GeneticCars	65376000	1.253054	30.46
GeneticCars	65377000	0.630102	30.46
GeneticCars	65378000	0.3778663	30.46
GeneticCars	65379000	1.006208	30.46
GeneticCars	65380000	0.6307164	30.46
GeneticCars	65381000	1.006215	30.46
GeneticCars	65382000	0.6291624	30.46
GeneticCars	65383000	0.881081	30.46
GeneticCars	65384000	1.76462	30.46
GeneticCars	65385000	2.014376	30.46
GeneticCars	65386000	0.8816533	30.46
GeneticCars	65387000	0.6292209	30.46
GeneticCars	65388000	0.3769126	30.46
GeneticCars	65389000	1.757848	30.46
GeneticCars	65390000	0.5045705	30.46
GeneticCars	65391000	1.762579	30.46
GeneticCars	65392000	0.8809049	30.46
GeneticCars	65393000	1.008697	30.46
GeneticCars	65394000	1.639852	30.46
